Index,Height(Inches),Weight(Pounds),BMI
783,65.74613,129.605,21.07835396
784,69.96677,128.5326,18.45801383
785,65.11417,112.9919,18.73491032
786,67.43294,122.0795,18.87356222
787,66.39785,118.396,18.87923191
788,67.18769,130.1299,20.26529834
789,67.68597,111.6824,17.13731379
790,67.77469,142.2452,21.76997176
791,63.62937,122.6049,21.28863941
792,66.447,122.8198,19.55568149
793,71.9233,119.1123,16.18723697
794,67.92214,139.4335,21.24710347
795,68.01143,141.3353,21.48038976
796,67.76524,119.787,18.3379613
797,69.19791,136.326,20.01465286
798,67.00109,118.4099,18.54298313
799,67.09659,137.692,21.50122161
800,69.85144,129.078,18.59759669
801,67.42782,123.4642,19.09053653
802,68.1104,115.4311,17.49247644
803,68.29433,129.931,19.58388312
804,69.45176,135.9563,19.81472961
805,69.08219,127.8134,18.82779752
806,70.91753,139.1014,19.44373189
807,64.20566,109.2132,18.62446594
808,71.10315,124.6154,17.32803668
809,72.08523,136.221,18.42921396
810,66.15119,120.4722,19.35382652
811,67.52898,116.1659,17.90826889
812,67.17586,115.5093,17.99474956
813,72.92955,141.9961,18.76828863
814,65.54112,135.4869,22.17302333
815,69.08487,135.1305,19.90411258
816,65.28991,108.2494,17.85207419
817,68.53447,125.1277,18.72796847
818,71.32802,142.8947,19.74472589
819,66.88095,128.2978,20.16367402
820,67.91196,128.268,19.55154665
821,67.00238,103.5665,16.21788309
822,68.27584,156.1069,23.54199811
823,66.20276,104.9661,16.83651475
824,64.24214,121.6365,20.71949858
825,67.43738,132.0066,20.40561047
826,64.50081,118.4079,20.00809159
827,68.89607,135.3898,20.05175423
828,70.32908,140.6633,19.99246085
829,64.31742,111.6703,18.9773592
830,67.11253,128.0328,19.98339837
831,68.01206,130.4737,19.82925715
832,68.25267,128.2127,19.34849013
833,67.76873,142.8202,21.86181768
834,67.44291,123.0804,19.0226765
835,65.73581,117.8771,19.17700275
836,69.64372,130.9274,18.97675484
837,71.92818,129.1735,17.55216162
838,69.39435,144.5784,21.10622263
839,67.14717,115.8635,18.06535672
840,69.1469,116.5322,17.13388476
841,66.90594,141.9947,22.29965305
842,67.838,132.1304,20.18422151
843,68.09614,135.2607,20.50604783
844,66.14093,127.0684,20.41983799
845,71.16386,129.844,18.02429214
846,67.55757,134.5066,20.71814557
847,70.01279,121.3609,17.40521308
848,72.56431,143.1486,19.11156668
849,66.60224,124.7741,19.77434465
850,68.51802,120.1546,17.99227656
851,66.34638,139.4163,22.26560058
852,69.02692,131.6743,19.42760891
853,69.12446,131.07,19.28391112
854,68.24578,129.8914,19.60577974
855,68.4869,123.344,18.48665498
856,70.68261,137.5314,19.3522753
857,70.35969,136.8886,19.43903816
858,67.62401,118.4024,18.20178542
859,69.4463,116.2441,16.94447121
860,67.92486,124.8433,19.02230151
861,68.39347,120.9809,18.18205046
862,66.31812,105.1208,16.80271921
863,71.22882,145.4377,20.15212384
864,65.29169,108.1912,17.84150323
865,66.00287,130.3778,21.03939914
866,67.61775,117.5157,18.06881977
867,69.10276,135.8762,20.00358934
868,68.99743,127.5126,18.82966516
869,69.07531,151.3998,22.30668021
870,68.34086,112.4799,16.93048375
871,71.68196,156.7554,21.44658224
872,68.77664,138.2098,20.54055876
873,66.18191,109.5685,17.58581288
874,72.37092,139.9742,18.78776555
875,66.85155,124.5873,19.59774655
876,65.75688,130.5023,21.21734769
877,69.69245,151.0783,21.86683611
878,66.27915,108.7722,17.40681755
879,66.47752,105.9927,16.86093529
880,68.71912,143.4301,21.35209276
881,68.29244,114.7434,17.29568551
882,67.66696,123.7736,19.00334339
883,71.29885,139.4769,19.28823822
884,67.07369,115.8201,18.09817828
885,70.68048,146.5682,20.62510171
886,71.40114,153.9993,21.23556303
887,71.00392,137.5899,19.18568139
888,66.2799,125.9287,20.15191655
889,68.05383,139.6939,21.20447985
890,64.16346,126.3585,21.57666091
891,66.87966,113.9307,17.90638746
892,70.52968,129.7605,18.33808614
893,65.45595,116.1925,19.0649276
894,69.11331,139.1294,20.47627019
895,67.94221,126.9815,19.33821745
896,67.2132,125.8352,19.58160671
897,67.6372,113.524,17.44503193
898,70.09365,123.2372,17.63355172
899,64.41354,123.0554,20.84978911
900,69.77698,128.133,18.50086276
901,66.58181,127.9357,20.28784324
902,68.14995,110.4678,16.72091145
903,66.18165,127.9364,20.53403368
904,66.79412,118.1678,18.61992855
905,67.1657,129.7243,20.21536421
906,68.01904,130.6094,19.84580698
907,66.95837,105.0414,16.47047335
908,68.70397,122.6299,18.26366922
909,69.68057,138.3259,20.0279012
910,66.52793,107.7381,17.11262431
911,66.46981,141.4417,22.50525395
912,71.44643,153.6966,21.16696147
913,66.62648,134.5551,21.30893525
914,64.01015,109.6593,18.81495156
915,65.03312,117.2029,19.48159465
916,66.77216,124.2843,19.59660076
917,68.91932,125.2193,18.5329532
918,71.22926,133.2256,18.45976402
919,71.10332,122.6042,17.04829351
920,69.80699,134.8652,19.45617221
921,67.09127,111.4506,17.40626977
922,67.27958,116.8458,18.14687669
923,71.86593,143.1527,19.48537501
924,67.20197,99.92383,15.55465518
925,68.44108,127.9232,19.19866062
926,67.20278,136.658,21.27237143
927,69.36588,145.3947,21.24281663
928,69.0416,126.6818,18.68305343
929,65.9056,128.1983,20.74879858
930,66.44766,122.8328,19.55736286
931,66.08009,133.2571,21.45381005
932,69.35367,116.7606,17.06525365
933,70.83359,144.0455,20.18257215
934,67.664,132.5153,20.3472637
935,65.30966,123.9832,20.4344673
936,66.66817,113.1423,17.89547621
937,66.93271,123.9512,19.45043158
938,67.73938,133.9787,20.52620442
939,64.27722,128.1519,21.80550776
940,66.83442,121.2878,19.08851206
941,65.89728,122.7107,19.86565005
942,67.6564,125.4136,19.26114892
943,68.68966,124.8761,18.60595295
944,66.08003,116.5903,18.77056226
945,66.91344,129.889,20.39393278
946,69.48392,123.889,18.03929037
947,68.60001,137.6571,20.56390473
948,69.21225,130.8805,19.20721222
949,67.63342,141.9706,21.81880923
950,65.73405,125.7334,20.45621139
951,66.09947,104.4108,16.7998264
952,67.65293,117.0685,17.98134435
953,67.59619,131.7669,20.27296253
954,69.57859,125.4738,18.22036735
955,66.08879,129.5734,20.85525857
956,70.08026,130.1053,18.62339714
957,65.00956,131.9305,21.94553032
958,69.16464,142.4645,20.93600154
959,69.61276,127.6431,18.51718486
960,71.48367,153.3153,21.09245541
961,69.47413,126.7609,18.46266566
962,69.0027,114.0258,16.83551026
963,69.5581,133.9684,19.46535257
964,68.63746,127.5869,19.03877508
965,67.20262,126.4859,19.68906217
966,66.07614,120.7651,19.44497732
967,66.18342,126.6479,20.32613975
968,70.80778,133.0747,18.65902145
969,67.158,125.9649,19.63402605
970,65.2973,121.3206,20.00319768
971,69.23494,129.7824,19.03358017
972,68.90768,130.0549,19.25514476
973,72.3478,123.4005,16.57378061
974,68.29557,137.2791,20.69067601
975,68.34735,127.7554,19.22610147
976,67.46476,133.6853,20.64833419
977,68.86803,113.9275,16.88684715
978,66.62471,135.6168,21.47821346
979,64.77193,122.6005,20.54347419
980,67.70647,118.9472,18.24102359
981,72.992,134.2703,17.71677856
982,70.95194,124.2747,17.35439584
983,67.95677,130.6981,19.89569626
984,67.20959,124.6797,19.40388006
985,66.36959,129.0839,20.60103945
986,67.63896,121.9456,18.73818909
987,69.74444,126.2689,18.24872552
988,68.17532,134.6122,20.36035645
989,66.89711,131.8476,20.71156142
990,67.4966,103.5828,15.9837684
991,66.51569,116.3925,18.49405396
992,66.88332,123.5095,19.40975453
993,69.7277,150.3395,21.737908
994,69.78345,135.2437,19.5239414
995,65.40046,112.4584,18.4835599
996,67.99831,137.4861,20.90344565
997,72.25581,132.7902,17.88034121
998,70.79562,126.0286,17.67712602
999,65.18786,141.3591,23.38544552
1000,67.7123,135.9065,20.83821054
1001,70.05146,134.6655,19.29200166
1002,67.30497,122.0232,18.93666363
1003,66.39813,128.3502,20.46633969
1004,69.73637,130.6354,18.88415385
1005,68.71659,131.717,19.60983574
1006,63.88437,108.6132,18.7089193
1007,68.40851,114.5673,17.21058929
1008,67.93251,133.5136,20.33880856
1009,70.69674,135.8641,19.11002545
1010,68.95083,148.1093,21.90073335
1011,66.49457,123.5179,19.63870564
1012,68.59369,120.8406,18.05509863
1013,66.26442,116.2666,18.61441943
1014,69.58656,123.8986,17.98750752
1015,67.35651,119.32,18.48882946
1016,69.68727,119.4097,17.28574212
1017,68.44046,124.5933,18.6992494
1018,68.47973,130.8802,19.62027979
1019,65.45463,118.2058,19.39605322
1020,66.8085,109.6357,17.26807304
1021,70.05212,140.2298,20.08875738
1022,67.43558,121.5764,18.79431104
1023,66.54306,98.30262,15.60683654
1024,67.32353,117.6173,18.24285355
1025,67.9725,136.5104,20.77086473
1026,69.03858,148.9791,21.9733853
1027,67.69453,123.9665,19.01745994
1028,69.30508,133.5957,19.55319208
1029,65.39643,117.2334,19.27074941
1030,68.35638,123.5943,18.59497746
1031,65.36888,117.7674,19.37484889
1032,68.36499,137.2321,20.64160794
1033,71.15702,129.1996,17.93828792
1034,69.25532,142.4032,20.87222718
1035,66.6984,128.4838,20.30359145
1036,69.17548,115.3008,16.93882507
1037,68.31559,119.5309,18.00511368
1038,67.81616,121.7224,18.60627529
1039,68.56123,142.8442,21.36292597
1040,66.23085,110.1171,17.64775366
1041,68.95099,122.0958,18.05406649
1042,67.86761,124.8188,19.05066837
1043,68.05498,119.3169,18.11079292
1044,67.73986,132.4571,20.29280013
1045,69.83641,133.0316,19.17548369
1046,70.68574,160.8831,22.63612758
1047,64.54385,119.127,20.10276499
1048,67.93112,138.516,21.10171323
1049,67.77291,124.8232,19.10461851
1050,69.41312,135.9744,19.83943706
1051,67.77213,116.2254,17.78910523
1052,67.79965,139.2002,21.28826562
1053,67.98313,137.983,20.98836441
1054,69.97983,144.5084,20.7444847
1055,63.83261,109.1938,18.83944482
1056,65.57212,127.228,20.80173576
1057,69.34307,124.5517,18.20953494
1058,67.28398,114.926,17.84638551
1059,68.7435,132.5027,19.71136832
1060,69.03112,125.3892,18.49803587
1061,69.64426,128.4988,18.62446219
1062,66.70052,117.7319,18.60334493
1063,67.9143,112.9531,17.21595117
1064,64.36849,126.1835,21.40973303
1065,65.87507,118.7934,19.24444798
1066,67.07427,125.4388,19.6008681
1067,69.34545,124.9451,18.2657964
1068,69.83212,145.5139,20.97728855
1069,66.10245,116.7836,18.78893098
1070,69.26205,132.5216,19.42009333
1071,68.33525,114.8933,17.2965885
1072,69.38017,122.8594,17.94291484
1073,69.12887,130.5782,19.20910308
1074,68.44658,119.1058,17.87247628
1075,66.34542,133.8204,21.37252104
1076,70.03275,128.5779,18.42974358
1077,70.16523,139.0179,19.85098872
1078,68.18324,101.2876,15.31638719
1079,70.12378,140.958,20.15182657
1080,68.4296,134.6146,20.20968234
1081,66.43974,129.9482,20.69520557
1082,71.72703,139.064,19.00222016
1083,70.72387,135.1996,19.00197303
1084,68.09022,129.682,19.66371405
1085,70.12976,129.1395,18.4590659
1086,66.05393,129.0051,20.78571083
1087,69.77059,112.7357,16.28065974
1088,68.15816,126.1123,19.08433608
1089,69.91372,118.3724,17.02475835
1090,65.34461,122.9731,20.24631109
1091,68.35621,130.3663,19.6139342
1092,64.50585,114.226,19.2984349
1093,67.95491,115.7854,17.62655507
1094,68.57621,137.9526,20.6223549
1095,68.12257,112.2435,17.00334935
1096,68.77583,137.237,20.39646293
1097,67.92593,124.9418,19.03671013
1098,69.1484,135.0961,19.86249796
1099,63.20539,114.4199,20.13486203
1100,69.2442,122.1823,17.91417519
1101,65.88645,129.375,20.95142041
1102,67.85186,129.9448,19.84224078
1103,65.57418,140.4557,22.96301749
1104,66.70819,120.8977,19.09919442
1105,69.172,129.159,18.97664063
1106,69.23593,137.1397,20.11200924
1107,67.57232,145.2218,22.35885092
1108,69.50518,140.0956,20.38663164
1109,70.60288,124.12,17.5046027
1110,66.54152,135.6875,21.5431761
1111,69.11494,127.756,18.8015113
1112,69.951,144.0475,20.69537001
1113,67.70347,131.9333,20.23428647
1114,69.19028,135.5263,19.90163379
1115,67.8047,151.3579,23.14412792
1116,67.62532,124.7073,19.17028349
1117,70.36898,135.274,19.2046831
1118,71.02595,136.5388,19.02730606
1119,69.8452,137.8778,19.86902424
1120,67.08638,114.2066,17.83930012
1121,68.62013,141.5844,21.13818316
1122,64.37275,111.0969,18.84747347
1123,65.93523,126.3868,20.4372281
1124,65.24285,132.8885,21.94708654
1125,70.51481,144.7904,20.47078103
1126,66.61129,108.3859,17.17245649
1127,67.13394,124.1348,19.36264137
1128,66.77634,129.4462,20.40795121
1129,67.69385,131.3339,20.14808324
1130,67.82809,111.6411,17.05926268
1131,66.63254,111.6422,17.67709817
1132,67.62229,140.3178,21.57189731
1133,69.66798,125.5286,18.18157799
1134,62.75039,114.49,20.44042972
1135,64.53878,113.998,19.24026521
1136,68.01929,117.1931,17.80709923
1137,66.38551,138.3156,22.06377896
1138,70.18724,122.3712,17.46297427
1139,64.646,132.9431,22.36339892
1140,67.48819,124.0449,19.14602743
1141,72.01807,144.1591,19.53954426
1142,66.61356,115.4581,18.29171572
1143,65.81803,116.5192,18.90876048
1144,71.16185,139.6139,19.38159544
1145,68.51977,133.2364,19.95016178
1146,64.96088,120.025,19.99508436
1147,66.88268,123.1111,19.34751548
1148,70.3531,132.8462,18.8685264
1149,67.71744,120.9359,18.53999031
1150,66.03333,129.7702,20.92203389
1151,68.9826,136.9118,20.22632992
1152,68.60237,131.121,19.58616184
1153,66.8408,133.484,21.00396369
1154,68.03659,136.3871,20.71302564
1155,64.79586,131.4559,22.01105663
1156,70.55126,126.1986,17.82380053
1157,68.28166,115.046,17.34677346
1158,68.77574,130.3178,19.36816699
1159,67.09315,131.6954,20.56693455
1160,70.14303,135.6519,19.38260572
1161,65.46833,120.3029,19.73189954
1162,69.02275,129.1442,19.056613
1163,74.24899,150.2167,19.15545364
1164,64.08575,120.2076,20.57615908
1165,67.57977,132.153,20.34224744
1166,69.19395,132.1247,19.40006086
1167,64.48615,119.5029,20.20230257
1168,68.75888,136.7629,20.33602366
1169,68.45184,147.7846,22.17247901
1170,66.44205,145.5992,23.18612999
1171,70.1756,124.9662,17.83921008
1172,67.1386,127.902,19.94748278
1173,66.91548,125.9147,19.76872067
1174,68.63357,109.6821,16.36883998
1175,66.95697,107.7733,16.89954148
1176,69.97351,134.1099,19.25523595
1177,66.92568,134.901,21.17312244
1178,68.76347,139.6364,20.76052826
1179,67.40692,127.0273,19.65365939
1180,65.74615,134.7717,21.91862866
1181,65.88357,99.97124,16.19109257
1182,66.77623,129.4522,20.40896439
1183,66.9622,129.3592,20.28117996
1184,63.46642,103.6594,18.09155984
1185,68.35224,115.7327,17.41429539
1186,64.43147,104.8874,17.76161963
1187,63.52175,131.0054,22.82441284
1188,66.86196,129.0709,20.29670112
1189,65.53651,102.5494,16.78501865
1190,71.82306,133.2257,18.15580575
1191,68.86538,146.3008,21.68703246
1192,70.79207,140.8125,19.75273835
1193,69.02139,132.4618,19.54693078
1194,67.3527,118.8437,18.41710945
1195,66.3294,133.4495,21.32358091
1196,67.75792,134.882,20.65328749
1197,68.64796,129.6789,19.34502838
1198,68.18784,136.7318,20.67335628
1199,71.53978,133.9981,18.40597233
1200,68.58959,128.1324,19.14687368
1201,71.33959,130.2482,17.99143637
1202,67.18757,130.2934,20.29083288
1203,67.70033,128.3208,19.68207182
1204,64.13048,134.0501,22.91360838
1205,69.90087,140.5808,20.22628737
1206,66.72044,115.1936,18.1913895
1207,69.3532,135.8445,19.85474783
1208,69.70788,142.8508,20.66684832
1209,67.73755,143.0931,21.92376046
1210,68.16879,114.9519,17.39002908
1211,71.94697,149.4261,20.29349129
1212,67.37481,132.0558,20.45114833
1213,65.34039,127.0174,20.9148666
1214,65.63768,103.3615,16.86582865
1215,68.91559,125.3216,18.55010186
1216,65.44571,130.6423,21.44256699
1217,68.11726,124.3662,18.84270935
1218,69.52284,140.6019,20.4499149
1219,69.40202,124.229,18.13151494
1220,70.00803,132.9642,19.07191647
1221,68.59817,130.2067,19.45197026
1222,64.76508,106.6241,17.87017851
1223,67.52805,108.9888,16.80230169
1224,66.71974,109.9473,17.36325739
1225,67.94808,124.363,18.93616966
1226,69.09682,131.5021,19.36296641
1227,70.04724,137.4264,19.68989677
1228,67.92097,116.0228,17.68035204
1229,67.99135,117.9061,17.93016436
1230,68.92023,116.7259,17.2754401
1231,66.75149,115.4633,18.21702113
1232,68.07152,129.9734,19.71872854
1233,68.75961,148.9128,22.14218858
1234,70.93048,126.0818,17.61740457
1235,68.29873,115.4952,17.4058006
1236,69.25316,158.7833,23.2745321
1237,68.39327,141.2064,21.22183672
1238,68.48007,129.838,19.46385008
1239,69.47286,137.0682,19.96464898
1240,66.33003,123.2428,19.69230231
1241,66.88679,117.9651,18.536518
1242,65.20091,102.4998,16.95005176
1243,68.37273,130.6338,19.64468383
1244,67.10601,144.6224,22.57709471
1245,62.64242,100.1982,17.95056781
1246,69.06906,120.2937,17.72683152
1247,71.15727,144.3108,20.03621134
1248,68.93324,114.8805,16.99590359
1249,68.10686,141.5328,21.45016847
1250,64.45765,114.6963,19.40688343
1251,65.96736,121.6607,19.65384053
1252,68.73038,119.3241,17.75767087
1253,70.53564,135.206,19.10442923
1254,67.40711,115.9409,17.93827084
1255,66.11309,123.2264,19.81911121
1256,69.47433,133.0619,19.38029177
1257,70.95476,136.3442,19.03833315
1258,65.56715,124.1401,20.29994226
1259,65.49243,116.2944,19.06039595
1260,68.89342,133.1669,19.72405141
1261,67.59755,137.941,21.22202314
1262,66.1724,133.3173,21.40366091
1263,68.70371,114.2219,17.01156723
1264,65.47651,137.6516,22.5717662
1265,67.72604,131.5375,20.16013996
1266,70.02202,137.2221,19.67479047
1267,69.72107,135.1331,19.54289856
1268,67.90954,113.9257,17.36662607
1269,65.61306,132.5883,21.65109883
1270,71.40631,133.5753,18.41655105
1271,66.27843,106.7793,17.08826498
1272,65.0276,95.18466,15.82438486
1273,65.68922,114.2675,18.61614876
1274,66.85743,126.4804,19.89203427
1275,68.23,126.7087,19.13423122
1276,66.12036,110.9096,17.83421693
1277,71.32591,132.3678,18.29123516
1278,70.2075,133.7174,19.07112143
1279,71.03619,144.0125,20.06301484
1280,68.18528,129.9098,19.64336935
1281,68.99195,106.5697,15.73954697
1282,67.95745,121.9433,18.56261341
1283,69.49971,118.1623,17.19761713
1284,67.12538,106.6739,16.64332078
1285,67.75678,128.444,19.66815532
1286,67.67958,127.4595,19.56195365
1287,64.71984,102.93,17.2751739
1288,69.72873,127.8299,18.48265103
1289,68.50234,139.7868,20.94163926
1290,70.56446,133.2813,18.81709166
1291,66.58715,120.2949,19.0731176
1292,63.80202,102.4047,17.68505264
1293,66.38836,134.2056,21.4063234
1294,66.7895,121.4804,19.14454961
1295,66.99003,108.2574,16.9587006
1296,72.61998,145.8469,19.4419704
1297,67.80601,114.9258,17.57261855
1298,68.63913,124.6757,18.60345465
1299,65.81803,113.619,18.43811541
1300,66.5755,126.2651,20.02671781
1301,66.40067,124.0382,19.7772479
1302,66.75992,120.554,19.01539428
1303,69.02475,124.4235,18.35895909
1304,70.24902,130.1726,18.54361339
1305,70.18308,137.2733,19.59189986
1306,67.63509,126.9051,19.50249863
1307,66.43547,118.2885,18.84073435
1308,67.50559,119.6817,18.46305654
1309,68.19559,134.332,20.30589909
1310,66.32293,120.0364,19.18407567
1311,70.33673,140.2713,19.93240943
1312,67.9766,139.4025,21.20835626
1313,66.07451,105.1086,16.92488297
1314,68.00118,140.3289,21.33386527
1315,65.48497,139.7691,22.91306715
1316,66.99532,118.4896,18.55866048
1317,69.89331,121.8301,17.53229257
1318,68.03229,130.3482,19.79840408
1319,70.00989,138.2214,19.82493728
1320,66.91337,119.9847,18.83889341
1321,71.43101,141.5275,19.49945972
1322,64.42386,128.0746,21.69326136
1323,68.63254,122.6639,18.30677947
1324,70.14808,135.5841,19.37012889
1325,69.94628,158.7993,22.81784704
1326,66.40808,103.1971,16.45057074
1327,65.27161,122.9332,20.28503966
1328,67.02796,119.343,18.67412546
1329,66.333,139.5722,22.29949205
1330,70.05322,124.1145,17.77958592
1331,71.49315,132.5483,18.23058571
